,"Agriculture, forest and other land use",Industrial process and product use,Stationary energy,Transport,Waste management,city,country,inventory_type,Other
509,0.0,0.0,0.0,0.0,0.0,"Saitama City, Japan",Japan,Government operations inventory,91259.0
510,0.0,0.0,24350244.0,10092367.0,1419080.0,"Saitama Prefecture, Japan",Japan,Community inventories,
511,0.0,0.0,5907024.0,1085878.0,204313.0,"Sakai City, Japan",Japan,Community inventories,
512,0.0,0.0,0.0,1550.0,113000.0,"Sakai City, Japan",Japan,Government operations inventory,16523.0
513,0.0,0.0,0.0,0.0,0.0,"Sapporo City, Japan",Japan,Community inventories,
514,4.7,0.0,0.0,0.0,222047.15,"Sapporo City, Japan",Japan,Government operations inventory,0.0
515,27000.0,6000.0,1121000.0,528000.0,41000.0,"Sasebo City, Japan",Japan,Community inventories,
516,0.0,0.0,0.0,0.0,0.0,"Sasebo City, Japan",Japan,Government operations inventory,85187.0
517,0.0,0.0,0.0,0.0,0.0,"Sendai City, Japan",Japan,Community inventories,
518,0.0,0.0,0.0,35715.0,136376.0,"Sendai City, Japan",Japan,Government operations inventory,19.0
519,0.0,0.0,2177000.0,752000.0,67000.0,"Setagaya City, Japan",Japan,Community inventories,
520,0.0,0.0,0.0,20.0,0.0,"Setagaya City, Japan",Japan,Government operations inventory,0.0
521,0.0,0.0,0.0,355.0,12954.0,"Settsu City, Japan",Japan,Government operations inventory,0.0
522,0.0,0.0,1805000.0,484000.0,37000.0,"Shibuya City, Japan",Japan,Community inventories,
523,0.0,0.0,0.0,210.0,0.0,"Shibuya City, Japan",Japan,Government operations inventory,0.0
524,0.0,0.0,8760000.0,2770000.0,279000.0,"Shiga Prefecture, Japan",Japan,Community inventories,
525,301058.0,25917.0,4388488.0,1301740.0,146803.0,"Shimane Prefecture, Japan",Japan,Community inventories,
526,0.0,0.0,0.0,0.0,0.0,"Shimane Prefecture, Japan",Japan,Government operations inventory,92750.0
527,0.0,0.0,0.0,0.0,0.0,"Shimokawa Town, Japan",Japan,Government operations inventory,0.0
528,0.0,0.0,2773000.0,532000.0,31000.0,"Shimonoseki City, Japan",Japan,Community inventories,
529,0.0,0.0,0.0,2302.0,50297.0,"Shimonoseki City, Japan",Japan,Government operations inventory,0.0
530,0.0,0.0,2535000.0,536000.0,37000.0,"Shinjuku City, Japan",Japan,Community inventories,
531,0.0,0.0,0.0,0.0,0.0,"Shinjuku City, Japan",Japan,Government operations inventory,0.0
532,0.0,0.0,4166700.0,1400500.0,105700.0,"Shizuoka City, Japan",Japan,Community inventories,
533,0.0,0.0,0.0,2172.0,135685.0,"Shizuoka City, Japan",Japan,Government operations inventory,113871.0
534,0.0,0.0,22614000.0,7205000.0,751000.0,"Shizuoka Prefecture, Japan",Japan,Community inventories,
535,0.0,0.0,1180000.0,340000.0,47000.0,"Suita City, Japan",Japan,Community inventories,
536,0.0,0.0,0.0,619.0,54200.0,"Suita City, Japan",Japan,Government operations inventory,0.0
537,0.0,0.0,839000.0,275000.0,33000.0,"Sumida City, Japan",Japan,Community inventories,
538,0.0,0.0,0.0,0.0,0.0,"Sumida City, Japan",Japan,Government operations inventory,20727.0
539,0.0,0.0,908000.0,284000.0,25000.0,"Taito City, Japan",Japan,Community inventories,
540,0.0,0.0,0.0,248.0,0.0,"Taito City, Japan",Japan,Government operations inventory,0.0
541,0.0,0.0,486134.0,150766.0,27461.0,"Takarazuka City, Japan",Japan,Community inventories,
542,0.0,0.0,0.0,15.014,34429.376,"Takarazuka City, Japan",Japan,Government operations inventory,20.249
543,0.0,0.0,1078000.0,255000.0,69000.0,"Takatsuki City, Japan",Japan,Community inventories,
544,0.0,0.0,0.0,0.0,0.0,"Takatsuki City, Japan",Japan,Government operations inventory,0.0
545,0.0,0.0,1088357.0,407021.0,33418.0,"Tokushima City, Japan",Japan,Community inventories,
546,0.0,0.0,0.0,0.0,0.0,"Tokyo Metropolitan Government, Japan",Japan,Community inventories,
547,0.0,0.0,0.0,0.0,0.0,"Tokyo Metropolitan Government, Japan",Japan,Government operations inventory,0.0
548,0.0,0.0,793081.0,393282.0,22576.0,"Tottori City, Japan",Japan,Community inventories,
549,0.0,0.0,0.0,0.0,0.0,"Tottori City, Japan",Japan,Government operations inventory,0.0
550,0.0,0.0,0.0,5450.0,0.0,"Tottori Prefecture, Japan",Japan,Government operations inventory,4221.0
551,37556.0,277147.0,2591145.0,927276.323,86794.21,"Toyama City, Japan",Japan,Community inventories,
552,37954.56,0.0,0.0,0.0,3740.54,"Toyama City, Japan",Japan,Government operations inventory,18.1
553,0.0,0.0,7619000.0,2280000.0,206000.0,"Toyama Prefecture, Japan",Japan,Community inventories,
554,0.0,0.0,0.0,30028.0,0.0,"Toyama Prefecture, Japan",Japan,Government operations inventory,0.0
555,0.0,0.0,918878.0,335139.0,64639.0,"Toyonaka City, Japan",Japan,Community inventories,
556,0.0,0.0,0.0,1497.0,4472.0,"Toyonaka City, Japan",Japan,Government operations inventory,10.0
557,0.0,0.0,1594597.0,444220.0,38217.0,"Tsukuba City, Japan",Japan,Community inventories,
558,0.0,0.0,0.0,770.0,0.0,"Tsukuba City, Japan",Japan,Government operations inventory,14.0
559,0.0,0.0,3355283.0,491118.0,36992.0,"Ube City, Japan",Japan,Community inventories,
560,0.0,0.0,0.0,3576.0,19565.0,"Ube City, Japan",Japan,Government operations inventory,0.0
561,0.0,0.0,2942414.0,947524.0,61795.0,"Utsunomiya City, Japan",Japan,Community inventories,
562,0.0,0.0,0.0,1246.0,59117.0,"Utsunomiya City, Japan",Japan,Government operations inventory,19.0
563,0.0,789657.0,15072087.0,2092280.0,181833.0,"Wakayama Prefecture, Japan",Japan,Community inventories,
564,252.0,0.0,0.0,332.0,0.0,"Wakayama Prefecture, Japan",Japan,Government operations inventory,0.0
565,0.0,0.0,6634000.0,1911000.0,236000.0,"Yamagata Prefecture, Japan",Japan,Community inventories,
566,0.0,0.0,1603956.0,419426.0,2068.0,"Yamaguchi City, Japan",Japan,Community inventories,
567,0.0,0.0,0.0,1091.0,0.0,"Yamaguchi City, Japan",Japan,Government operations inventory,28.0
568,0.0,0.0,30775000.0,3230000.0,0.0,"Yamaguchi Prefecture, Japan",Japan,Community inventories,
569,0.0,0.0,0.0,7729.0,0.0,"Yamaguchi Prefecture, Japan",Japan,Government operations inventory,1994.0
570,0.0,0.0,3525000.0,2440000.0,244000.0,"Yamanashi Prefecture, Japan",Japan,Community inventories,
571,0.0,0.0,0.0,0.0,0.0,"Yamanashi Prefecture, Japan",Japan,Government operations inventory,32487.0
572,0.0,0.0,1044756.0,355292.0,30998.0,"Yao City, Japan",Japan,Community inventories,
573,0.0,0.0,0.0,966.0,0.0,"Yao City, Japan",Japan,Government operations inventory,0.0
574,0.0,0.0,0.0,0.0,0.0,"Yokohama City, Japan",Japan,Community inventories,
575,0.0,0.0,0.0,0.0,338928.0,"Yokohama City, Japan",Japan,Government operations inventory,0.0
576,0.0,0.0,0.0,27.0,22775.0,"Yokosuka City, Japan",Japan,Government operations inventory,32.0
577,0.0,0.0,4754677.692,2267555.257,423188.0241,"Greater Amman Municipality, Jordan",Jordan,Community inventories,
578,0.0,0.0,0.0,0.0,0.0,"Kuching North City Council, Malaysia",Malaysia,Community inventories,
579,0.0,0.0,0.0,0.0,0.0,"Kuching North City Council, Malaysia",Malaysia,Government operations inventory,0.0
580,0.0,0.0,0.0,0.0,0.0,"Melaka Historic City Council, Malaysia",Malaysia,Community inventories,
581,0.0,0.0,0.0,0.0,0.0,"Penang Island City Council, Malaysia",Malaysia,Community inventories,
582,0.0,0.0,0.0,0.0,0.0,"Penang Island City Council, Malaysia",Malaysia,Government operations inventory,0.0
583,0.0,0.0,0.0,0.0,0.0,"Petaling Jaya City Council, Malaysia",Malaysia,Community inventories,
584,0.0,0.0,0.0,1731.7,0.0,"Petaling Jaya City Council, Malaysia",Malaysia,Government operations inventory,0.0
585,202.678,477.9894,3692.34568,1181.459,2577.01,"Seberang Perai Municipal Council, Malaysia",Malaysia,Community inventories,
586,0.0,0.0,0.0,0.0,0.0,"Shah Alam City Council, Malaysia",Malaysia,Community inventories,
587,0.0,0.0,0.0,1106.17960035038,189336.9975,"Shah Alam City Council, Malaysia",Malaysia,Government operations inventory,0.0
588,504782775.0,0.0,12392257.0,5977075.0,6542240.0,"Guadalajara Metropolitan Area, Mexico",Mexico,Community inventories,
589,0.0,0.0,0.0,0.0,0.0,"Muncipality of Banderilla, Mexico",Mexico,Community inventories,
590,511831.0,0.0,58697.0,2821440.0,447835.0,"Municipality of Aguascalientes, Mexico",Mexico,Community inventories,
591,12740.0,0.0,2858.0,17128.0,10385.0,"Municipality of Amacuzac, Mexico",Mexico,Community inventories,
592,16459.0,0.0,3273.0,19617.0,5524.0,"Municipality of Atlatlahucan, Mexico",Mexico,Community inventories,
593,12531.0,27795.0,730660.0,107027.0,10981.0,"Municipality of Atotonilco de Tula, Mexico",Mexico,Community inventories,
594,16459.0,0.0,5281.0,31652.0,10114.0,"Municipality of Axochiapan, Mexico",Mexico,Community inventories,
595,862.0,0.0,43191.0,85896.0,44484.0,"Municipality of Cozumel, Mexico",Mexico,Community inventories,
596,0.0,0.0,167953.0,234091.0,82434.0,"Municipality of Cuautla, Mexico",Mexico,Community inventories,
597,0.0,0.0,856400.0,3360890.0,1245090.0,"Municipality of Guadalajara, Mexico",Mexico,Community inventories,
598,348737.0,1515100.0,317108.0,2360326.0,390370.0,"Municipality of Hermosillo, Mexico",Mexico,Community inventories,
599,0.0,0.0,0.0,1226.0,65040.0,"Municipality of Hermosillo, Mexico",Mexico,Government operations inventory,0.0
600,6626.0,0.0,12619.0,75623.0,16587778.0,"Municipality of Jojutla, Mexico",Mexico,Community inventories,
601,40354.0,0.0,2678.0,16050.0,2995.0,"Municipality of Jonacatepec, Mexico",Mexico,Community inventories,
602,0.0,0.0,92919911.17,232496.345,1159468.7,"Municipality of León de los Aldamas, Mexico",Mexico,Community inventories,
603,227360.93,0.0,0.0,232496.345,1278383.4,"Municipality of León de los Aldamas, Mexico",Mexico,Government operations inventory,0.0
604,0.0,0.0,0.0,0.0,0.0,"Municipality of Los Mochis, Mexico",Mexico,Community inventories,
605,71.0,0.0,1646.0,9704.0,133.0,"Municipality of Mazatepec, Mexico",Mexico,Community inventories,
606,0.0,0.0,0.0,0.0,0.0,"Municipality of Mérida, Mexico",Mexico,Community inventories,
607,14696.0,0.0,599233.0,1744267.0,929292.0,"Municipality of Puebla de Zaragoza, Mexico",Mexico,Community inventories,
608,14696.0,0.0,0.0,602631.0,929292.0,"Municipality of Puebla de Zaragoza, Mexico",Mexico,Government operations inventory,235066.0
609,0.0,0.0,0.0,0.0,0.0,"Municipality of Salamanca, Mexico",Mexico,Government operations inventory,0.0
610,0.0,0.0,0.0,0.0,0.0,"Municipality of San Pedro Tlaquepaque, Mexico",Mexico,Community inventories,
611,0.0,372.8,0.0,37475.0,172098.76,"Municipality of San Pedro Tlaquepaque, Mexico",Mexico,Government operations inventory,0.0
612,186090.0,1080070.0,3099290.0,0.0,267524.0,"Municipality of Tlalnepantla de Baz, Mexico",Mexico,Community inventories,
613,82773.0,1621.0,2659959.0,1516259.0,117705.0,"Municipality of Toluca de Lerdo, Mexico",Mexico,Community inventories,
614,8277.0,1621.0,0.0,1516259.0,1117705.0,"Municipality of Toluca de Lerdo, Mexico",Mexico,Government operations inventory,0.0
615,556730.0,2871.0,101440.0,1251937.0,342131.0,"Municipality of Tuxtla Gutiérrez, Mexico",Mexico,Community inventories,
616,556729.52,0.0,0.0,705317.0,342131.25,"Municipality of Tuxtla Gutiérrez, Mexico",Mexico,Government operations inventory,0.0
617,2453.0,0.0,0.0,1406870.0,234332.0,"Municipality of Xalapa-Enríquez, Mexico",Mexico,Community inventories,
618,0.0,0.0,17734.0,106276.0,43964.0,"Municipality of Yautepec de Zaragoza, Mexico",Mexico,Community inventories,
619,67591.0,0.0,1271883.0,2178751.0,833019.0,"Municipality of Zapopan, Mexico",Mexico,Community inventories,
620,34247.0,11948.0,11401036.0,12620635.0,482750.0,"México City Government, Mexico",Mexico,Community inventories,
621,0.0,0.0,0.0,1057128.0,4379735.0,"México City Government, Mexico",Mexico,Government operations inventory,0.0
622,0.0,0.0,1384406.0,1203925.0,241666.0,"City of Windhoek, Namibia",Namibia,Community inventories,
623,349843.498,40390.67116,191262.0,404397.0,105386.34,"Dunedin City Council, New Zealand",New Zealand,Community inventories,
624,64.63,0.0,0.0,0.0,21091.21,"Dunedin City Council, New Zealand",New Zealand,Government operations inventory,314.02
625,0.0,0.0,151393.0,262838.0,61003.0,"Palmerston North City Council, New Zealand",New Zealand,Community inventories,
626,0.0,0.0,0.0,1382.0,1526.0,"Palmerston North City Council, New Zealand",New Zealand,Government operations inventory,0.0
627,1053704.526,22181.0,92062.03004,279199.2784,94525.93615,"Rotorua Lakes Council, New Zealand",New Zealand,Community inventories,
628,0.0,0.0,28000.0,101000.0,12100.0,"Arendal Municipality, Norway",Norway,Community inventories,
629,0.0,0.0,0.0,1134.0,0.0,"Arendal Municipality, Norway",Norway,Government operations inventory,0.0
630,0.0,0.0,113600.0,159600.0,14800.0,"Kristiansand Municipality, Norway",Norway,Community inventories,
631,0.0,0.0,19100.0,40200.0,1000.0,"Lørenskog Municipality, Norway",Norway,Community inventories,
632,1700.0,0.0,540900.0,656100.0,18400.0,"Oslo Municipality, Norway",Norway,Community inventories,
633,0.0,0.0,0.0,41093.0,0.0,"Oslo Municipality, Norway",Norway,Government operations inventory,0.0
634,0.0,0.0,27600.0,97600.0,7700.0,"Ringerike Municipality, Norway",Norway,Community inventories,
635,0.0,0.0,0.0,1730.0,0.0,"Ringerike Municipality, Norway",Norway,Government operations inventory,3460.0
636,0.0,0.0,54400.0,139400.0,400.0,"Sandnes Municipality, Norway",Norway,Community inventories,
637,0.0,0.0,89500.0,171000.0,100.0,"Stavanger Municipality, Norway",Norway,Community inventories,
638,0.0,0.0,0.0,0.0,0.0,"Karachi City District, Pakistan",Pakistan,Community inventories,
639,0.0,0.0,318231.84,17160.24,0.0,"District Municipality of Miraflores, Peru",Peru,Community inventories,
640,0.0,0.0,0.0,0.0,60.3,"District Municipality of Miraflores, Peru",Peru,Government operations inventory,47.26
641,0.0,0.0,2006817.0,653848.0,18873.0,"Municipalidad de Santiago de Surco, Peru",Peru,Community inventories,
642,0.0,0.0,0.0,0.0,18873.66,"Municipalidad de Santiago de Surco, Peru",Peru,Government operations inventory,0.0
643,0.0,0.0,29224433.0,0.0,7561.0,"Municipality of Magdelena Del Mar, Peru",Peru,Community inventories,
644,0.0,0.0,0.0,0.0,4.8,"Municipality of Magdelena Del Mar, Peru",Peru,Government operations inventory,0.0
645,0.0,0.0,3.0,1785.0,54.0,"Municipality of San Isidro, Lima, Peru",Peru,Community inventories,
646,0.0,0.0,0.0,0.0,10.6,"Municipality of San Isidro, Lima, Peru",Peru,Government operations inventory,71.14
647,0.0,0.0,431508.0,175858.0,111903.0,"City Government of Marikina, Philippines",Philippines,Community inventories,
648,71578.0,311779.0,138033.0,169774.0,16607.0,"City of Batangas, Philippines",Philippines,Community inventories,
649,0.0,0.0,0.0,260.9,49207.76,"City of Batangas, Philippines",Philippines,Government operations inventory,0.0
650,0.0,0.0,0.0,54642.0,203.0,"City of Cagayan de Oro, Philippines",Philippines,Government operations inventory,0.0
651,70128.0,0.0,3906.0,47258.0,330.0,"City of Catbalogan, Philippines",Philippines,Community inventories,
652,47258.0,0.0,0.0,0.0,326.29,"City of Catbalogan, Philippines",Philippines,Government operations inventory,0.0
653,0.0,0.0,171.0,87492.0,227036.0,"City of Makati, Philippines",Philippines,Community inventories,
654,0.0,0.0,0.0,1154.5,0.0,"City of Makati, Philippines",Philippines,Government operations inventory,0.0
655,13376.0,0.0,147249.0,54745.0,28157.0,"City of Naga, Camarines Sur, Philippines",Philippines,Community inventories,
656,0.0,0.0,0.0,0.0,0.0,"City of Parañaque, Philippines",Philippines,Community inventories,
657,0.0,0.0,3000325.0,709806273.0,505534.0,"City of Quezon City, Philippines",Philippines,Community inventories,
658,0.0,0.0,0.0,0.0,2268.85,"City of Quezon City, Philippines",Philippines,Government operations inventory,0.0
659,0.0,63536.0,177626.0,418006.0,208458.85,"Pasig City Government, Philippines",Philippines,Community inventories,
660,0.0,0.0,0.0,0.0,0.0,"Pasig City Government, Philippines",Philippines,Government operations inventory,0.0
661,0.0,0.0,10540176.2278352,1793252.31245593,0.0,"City of Warsaw, Poland",Poland,Community inventories,
662,0.0,0.0,0.0,0.0,0.0,"City of Warsaw, Poland",Poland,Government operations inventory,0.0
663,0.0,0.0,0.0,0.0,0.0,"Municipality of Wroclaw, Poland",Poland,Community inventories,
664,0.0,0.0,227187.0,19729.0,0.0,"Municipality of Almada, Portugal",Portugal,Community inventories,
665,0.0,0.0,0.0,1811.0,0.0,"Municipality of Almada, Portugal",Portugal,Government operations inventory,0.0
666,0.0,0.0,352935.0,331160.0,53114.0,"Municipality of Oeiras, Portugal",Portugal,Community inventories,
667,22049.0,0.0,1258542.0,450207.0,23949.0,"Asan City, Republic of Korea",Republic of Korea,Community inventories,
668,0.0,0.0,0.0,0.0,0.0,"City of Changwon, Republic of Korea",Republic of Korea,Community inventories,
669,0.0,0.0,0.0,0.0,0.0,"City of Changwon, Republic of Korea",Republic of Korea,Government operations inventory,0.0
670,0.0,74.0,853.0,0.0,11.0,"Gangdong-gu Municipal Government, Republic of Korea",Republic of Korea,Community inventories,
671,402816.0,3037642.0,5285211.0,432550.0,30562.0,"Gangneung City, Republic of Korea",Republic of Korea,Community inventories,
672,0.0,49828.0,145024.0,112360.0,3544.0,"Pyeongchang County Government, Republic of Korea",Republic of Korea,Community inventories,
673,0.0,0.0,0.0,0.0,0.0,"Seoul Metropolitan Government, Republic of Korea",Republic of Korea,Community inventories,
674,53000.0,1428000.0,0.0,9647000.0,2708000.0,"Seoul Metropolitan Government, Republic of Korea",Republic of Korea,Government operations inventory,1637000.0
675,0.0,0.0,3594253.31,1820809.464,239804.745,"Suwon City, Republic of Korea",Republic of Korea,Community inventories,
676,-384135.0,78127.0,536338.0,601326.0,22500.0,"Wonju City, Republic of Korea",Republic of Korea,Community inventories,
677,87922.0,7989980.0,43459399.0,731828.0,586597.0,"Yeosu City, Republic of Korea",Republic of Korea,Community inventories,
678,0.0,1114100.0,38433960.0,6960770.0,167010.0,"Government of Singapore, Singapore",Singapore,Community inventories,
679,0.0,0.0,0.0,0.0,0.0,"Government of Singapore, Singapore",Singapore,Government operations inventory,0.0
680,44118.0,0.0,1691663.0,857161.0,0.0,"Buffalo City Metropolitan Municipality, South Africa",South Africa,Community inventories,
681,0.0,1371.0,0.0,4816.0,0.0,"Buffalo City Metropolitan Municipality, South Africa",South Africa,Government operations inventory,0.0
682,0.0,0.0,5081720.0,6451949.0,2495612.0,"Cape Town Metropolitan Municipality, South Africa",South Africa,Community inventories,
683,0.0,0.0,0.0,40673.0,0.0,"Cape Town Metropolitan Municipality, South Africa",South Africa,Government operations inventory,0.0
684,0.0,0.0,0.0,0.0,0.0,"City of Johannesburg Metropolitan Municipality, South Africa",South Africa,Community inventories,
685,0.0,0.0,0.0,6.0,1.0,"City of Johannesburg Metropolitan Municipality, South Africa",South Africa,Government operations inventory,18.0
686,0.0,0.0,9084522.0,7852108.0,2393767.0,"Ekurhuleni Metropolitan Municipality, South Africa",South Africa,Community inventories,
687,0.0,0.0,0.0,30444.0,519.0,"Ekurhuleni Metropolitan Municipality, South Africa",South Africa,Government operations inventory,260522.0
688,0.0,0.0,1450610.0,216521.0,84868.0,"KwaDukuza Local Municipality, South Africa",South Africa,Community inventories,
689,0.0,0.0,0.0,929.0,0.0,"KwaDukuza Local Municipality, South Africa",South Africa,Government operations inventory,74458.0
690,0.0,0.0,31038.0,944392.0,313784.0,"Msunduzi Local Municipality, South Africa",South Africa,Community inventories,
691,147.0,0.0,3424237.0,1502898.0,58770.0,"Nelson Mandela Bay Metropolitan Municipality, South Africa",South Africa,Community inventories,
692,0.0,0.0,0.0,9648.0,0.0,"Nelson Mandela Bay Metropolitan Municipality, South Africa",South Africa,Government operations inventory,323960.0
693,28393.0,0.0,3051745.0,647122.0,45350.0,"Steve Tshwete Local Municipality, South Africa",South Africa,Community inventories,
694,0.0,0.0,0.0,2097.0,0.0,"Steve Tshwete Local Municipality, South Africa",South Africa,Government operations inventory,71674.0
695,0.0,0.0,7642235.0,4061851.0,280644.0,"Tshwane Metropolitan Municipality, South Africa",South Africa,Community inventories,
696,0.0,0.0,0.0,30396.0,960227.0,"Tshwane Metropolitan Municipality, South Africa",South Africa,Government operations inventory,0.0
697,17392.0,208064.0,15120534.0,6449006.0,323094.0,"eThekwini Metropolitan Municipality, South Africa",South Africa,Community inventories,
698,0.0,0.0,0.0,0.0,142004.0,"eThekwini Metropolitan Municipality, South Africa",South Africa,Government operations inventory,3552.0
699,182.0,0.0,2266160.0,235419.0,23500.0,"Municipality of A Coruña, Spain",Spain,Community inventories,
700,0.0,0.0,0.0,2272.0,0.0,"Municipality of A Coruña, Spain",Spain,Government operations inventory,0.0
701,13366.0,33853.0,90822.0,48216.0,4286.0,"Municipality of Amurrio, Spain",Spain,Community inventories,
702,0.0,0.0,0.0,26.9425217917065,0.0,"Municipality of Amurrio, Spain",Spain,Government operations inventory,0.0
703,204.0,0.0,877.0,2109.0,661.0,"Municipality of Areatza, Spain",Spain,Community inventories,
704,0.0,0.0,0.0,3.908,0.0,"Municipality of Areatza, Spain",Spain,Government operations inventory,0.0
705,707.0,6546.0,21769.0,11878.0,853.0,"Municipality of Balmaseda, Spain",Spain,Community inventories,
706,0.0,0.0,0.0,301.75,0.0,"Municipality of Balmaseda, Spain",Spain,Government operations inventory,0.0
707,0.0,0.0,1878267.0,1229326.0,488133.0,"Municipality of Barcelona, Spain",Spain,Community inventories,
708,1004.0,218593.0,569442.0,485372.0,201809.0,"Municipality of Bilbao, Spain",Spain,Community inventories,
709,0.0,0.0,0.0,13504.14,0.0,"Municipality of Bilbao, Spain",Spain,Government operations inventory,0.0
710,0.0,0.0,602298.0,607680.0,68697.0,"Municipality of Córdoba, Spain",Spain,Community inventories,
711,0.0,123032.0,0.0,0.0,0.0,"Municipality of Córdoba, Spain",Spain,Government operations inventory,0.0
712,355.0,3089.0,40801.0,41876.0,2744.0,"Municipality of Durango, Spain",Spain,Community inventories,
713,0.0,0.0,0.0,12.83,0.0,"Municipality of Durango, Spain",Spain,Government operations inventory,0.0
714,2188.0,29.0,105812.0,99902.0,16623.0,"Municipality of Errenteria, Spain",Spain,Community inventories,
715,0.0,0.0,0.0,57.72,0.0,"Municipality of Errenteria, Spain",Spain,Government operations inventory,0.0
716,0.0,0.0,484146.2012,512919.4911,0.0,"Municipality of Granada, Spain",Spain,Community inventories,
717,0.0,0.0,0.0,0.0,2742.93,"Municipality of Granada, Spain",Spain,Government operations inventory,0.0
718,1175.0,706.0,31948.0,26069.0,3235.0,"Municipality of Legazpi, Spain",Spain,Community inventories,
719,0.0,0.0,0.0,178.52,0.0,"Municipality of Legazpi, Spain",Spain,Government operations inventory,0.0
720,0.0,0.0,6074650.0,3036100.0,679000.0,"Municipality of Madrid, Spain",Spain,Community inventories,
721,0.0,0.0,0.0,0.0,0.0,"Municipality of Murcia, Spain",Spain,Community inventories,
722,0.0,0.0,2031688.0,777590.0,269042.0,"Municipality of Palma, Spain",Spain,Community inventories,
723,0.0,0.0,0.0,0.0,269041.5,"Municipality of Palma, Spain",Spain,Government operations inventory,0.0
724,0.0,0.0,0.0,0.0,0.0,"Municipality of Soria, Spain",Spain,Community inventories,
725,3372.0,0.0,28504.0,49423.0,7504.0,"Municipality of Tolosa, Spain",Spain,Community inventories,
726,0.0,0.0,0.0,247.38,0.0,"Municipality of Tolosa, Spain",Spain,Government operations inventory,0.0
727,0.0,0.0,0.0,0.0,0.0,"Municipality of Vitoria-Gasteiz, Spain",Spain,Community inventories,
728,10536.0,82701.0,2269938.5,1708811.036,26275.0,"City of Gothenburg, Sweden",Sweden,Community inventories,
729,0.0,0.0,0.0,4258.0,222269.0,"City of Gothenburg, Sweden",Sweden,Government operations inventory,0.0
730,0.0,0.0,1284157.0,464701.0,4588.0,"City of Malmö, Sweden",Sweden,Community inventories,
731,0.0,0.0,0.0,0.0,0.0,"City of Malmö, Sweden",Sweden,Government operations inventory,0.0
732,0.0,0.0,1164680.0,741551.0,7763.0,"City of Stockholm, Sweden",Sweden,Community inventories,
733,0.0,0.0,0.0,0.0,0.0,"City of Stockholm, Sweden",Sweden,Government operations inventory,0.0
734,67898.0,0.0,71577.0,141166.0,2500.0,"Eskilstuna Municipality, Sweden",Sweden,Community inventories,
735,0.0,0.0,0.0,1048.0,2500.0,"Eskilstuna Municipality, Sweden",Sweden,Government operations inventory,0.0
736,0.0,0.0,141666.0,197841.0,0.0,"Gävle Municipality, Sweden",Sweden,Community inventories,
737,0.0,0.0,0.0,0.0,0.0,"Gävle Municipality, Sweden",Sweden,Government operations inventory,0.0
738,0.0,0.0,77996.06,145675.78,0.0,"Haninge Municipality, Sweden",Sweden,Community inventories,
739,1862.0,4085.0,27336.0,123049.0,44574.0,"Huddinge Municipality, Sweden",Sweden,Community inventories,
740,0.0,0.0,0.0,374.0,0.0,"Huddinge Municipality, Sweden",Sweden,Government operations inventory,0.0
741,0.0,0.0,0.0,2361.0,0.0,"Karlstad Municipality, Sweden",Sweden,Government operations inventory,5298.0
742,133555.0,12552.0,59750.0,186631.0,30059.0,"Kristianstad Municipality, Sweden",Sweden,Community inventories,
743,0.0,0.0,0.0,0.0,0.0,"Kristianstad Municipality, Sweden",Sweden,Government operations inventory,0.0
744,38481.0,5552.0,118706.0,166831.0,1377.0,"Lund Municipality, Sweden",Sweden,Community inventories,
745,0.0,0.0,0.0,0.0,0.0,"Lund Municipality, Sweden",Sweden,Government operations inventory,0.0
746,0.0,0.0,0.0,0.0,0.0,"Sollentuna Municipality, Sweden",Sweden,Community inventories,
747,0.0,0.0,0.0,203.0,0.0,"Sollentuna Municipality, Sweden",Sweden,Government operations inventory,0.0
748,41914.1,11995.94,28959.684,49195.15,1042.133,"Säffle Municipality, Sweden",Sweden,Community inventories,
749,0.0,0.0,0.0,113.0,0.0,"Säffle Municipality, Sweden",Sweden,Government operations inventory,0.0
750,0.0,0.0,0.0,0.0,0.0,"Trollhättan Municipality, Sweden",Sweden,Community inventories,
751,0.0,0.0,0.0,0.0,0.0,"Täby Municipality, Sweden",Sweden,Community inventories,
752,0.0,0.0,0.0,2160.0,0.0,"Täby Municipality, Sweden",Sweden,Government operations inventory,0.0
753,0.0,0.0,199292.0,303748.0,0.0,"Umeå Municipality, Sweden",Sweden,Community inventories,
754,0.0,0.0,0.0,1733.0,0.0,"Umeå Municipality, Sweden",Sweden,Government operations inventory,0.0
755,2486.0,4521.0,7815.0,65635.0,2302.0,"Upplands Väsby Municipality, Sweden",Sweden,Community inventories,
756,0.0,0.0,0.0,90.0,0.0,"Upplands Väsby Municipality, Sweden",Sweden,Government operations inventory,0.0
757,99854.0,21392.0,459885.0,588661.0,12609.0,"Uppsala Municipality, Sweden",Sweden,Community inventories,
758,0.0,0.0,0.0,0.0,0.0,"Uppsala Municipality, Sweden",Sweden,Government operations inventory,172.0
759,8250.0,0.0,459415.0,252246.0,41077.0,"Västerås Municipality, Sweden",Sweden,Community inventories,
760,0.0,0.0,0.0,1724.0,0.0,"Västerås Municipality, Sweden",Sweden,Government operations inventory,0.0
761,62677.0,7835.0,43656.0,166609.0,21178.0,"Växjö Municipality, Sweden",Sweden,Community inventories,
762,0.0,0.0,0.0,4564.0,0.0,"Växjö Municipality, Sweden",Sweden,Government operations inventory,0.0
763,6389.0,686.0,10763.0,38683.0,4357.0,"Vårgårda Municipality, Sweden",Sweden,Community inventories,
